order_id,date,customer_id,age,gender,city,region,income,category,subcategory,price,quantity,discount_percent,final_amount,payment_method,customer_segment,marketing_campaign,marketing_channel,device_type,shipping_method,satisfaction_rating,returned,acquisition_source,customer_lifetime_value,retention_score,month,year,day_of_week,quarter,season,registration_date,days_since_registration,Average Order Value,revenue_per_customer,discount_amount,gross_revenue,net_revenue,roi,conversion_rate
ORD010560,2023-10-17,CUST01580,31,Male,Aswan,Upper Egypt,6082,Health,Fitness,677,7,23,3649.03,Credit Card,Budget,Flash Sale,Mobile App,Smart TV,Express,3.7,False,Social Media,153259.26,49.0,10,2023,Tuesday,Q4,Fall,2021-07-05,834,521.2900000000001,1.2236854460093898,155.71,4739,3649.03,22.434782608695652,7
ORD010561,2023-03-25,CUST01325,25,Female,Zagazig,Delta,7570,Clothing,Kids,792,2,0,1584.0,Credit Card,Regular,No Campaign,Referral,Mobile,Standard,3.4,False,Influencer,81734.4,57.0,3,2023,Saturday,Q1,Spring,2021-05-17,677,792.0,0.5311871227364185,0.0,1584,1584.0,inf,7
ORD010562,2023-03-10,CUST01856,60,Female,Port Said,Suez Canal,11619,Food,Snacks,132,4,45,290.4,Digital Wallet,Premium,Mother Day,Mobile App,Mobile,Same Day,4.2,False,Paid Search,5575.68,81.0,3,2023,Friday,Q1,Spring,2021-08-09,578,72.6,0.09738430583501005,59.4,528,290.4,3.8888888888888884,4
ORD010563,2023-09-02,CUST02137,25,Male,Port Said,Suez Canal,9208,Health,Fitness,831,6,7,4636.98,Digital Wallet,Regular,Back to School,Email,Mobile,Store Pickup,3.7,False,Organic Search,83465.64,49.0,9,2023,Saturday,Q3,Fall,2021-01-15,960,772.8299999999999,1.5549899396378268,58.17,4986,4636.98,78.71428571428571,6
ORD010564,2023-05-13,CUST00654,21,Female,Minya,Upper Egypt,7094,Software,Business,302,2,19,489.24,Digital Wallet,Budget,Flash Sale,Search Engine,Mobile,Standard,4.3,False,Organic Search,8806.32,61.0,5,2023,Saturday,Q2,Spring,2021-07-13,669,244.62,0.16406438631790746,57.38,604,489.24,7.526315789473684,5
ORD010565,2022-01-21,CUST02029,57,Male,Aswan,Upper Egypt,7008,Home & Garden,Garden,1958,3,0,5874.0,Cash on Delivery,Regular,No Campaign,Mobile App,Mobile,Store Pickup,3.4,False,Referral,211464.0,46.0,1,2022,Friday,Q1,Winter,2021-12-02,50,1958.0,1.9698189134808852,0.0,5874,5874.0,inf,2
ORD010566,2023-07-27,CUST01345,35,Female,Damanhur,Delta,3623,Health,Supplements,706,7,6,4645.48,Cryptocurrency,First-time,Flash Sale,Search Engine,Mobile,Store Pickup,3.8,False,Print Ad,278728.8,51.0,7,2023,Thursday,Q3,Summer,2021-11-25,609,663.64,1.5578403755868544,42.36,4942,4645.48,108.66666666666667,5
ORD010567,2023-02-27,CUST02539,37,Female,Minya,Upper Egypt,5171,Beauty,Skincare,728,3,0,2184.0,Credit Card,Budget,No Campaign,Email,Mobile,Store Pickup,3.0,False,Paid Search,57657.6,65.0,2,2023,Monday,Q1,Winter,2021-10-28,487,728.0,0.7323943661971831,0.0,2184,2184.0,inf,6
ORD010568,2023-08-03,CUST02388,36,Female,Suez,Suez Canal,6513,Food,Beverages,22,1,16,18.48,Digital Wallet,Budget,Summer Sale,Radio,Smart TV,Express,3.9,False,Print Ad,909.22,64.0,8,2023,Thursday,Q3,Summer,2021-04-23,832,18.48,0.006197183098591549,3.52,22,18.48,4.25,6
ORD010569,2024-01-27,CUST02832,63,Female,Port Said,Suez Canal,10647,Books,Religion,390,1,0,390.0,Cash on Delivery,Regular,No Campaign,Email,Desktop,Store Pickup,3.4,False,Affiliate,1872.0,66.0,1,2024,Saturday,Q1,Winter,2021-12-08,780,390.0,0.13078470824949698,0.0,390,390.0,inf,7
ORD010570,2023-11-13,CUST00996,50,Female,Damanhur,Delta,8647,Travel,Accessories,935,1,45,514.25,Digital Wallet,Premium,Black Friday,Referral,Mobile,Next Day,4.7,False,Email,2468.4,70.0,11,2023,Monday,Q4,Fall,2021-06-11,885,514.25,0.17245137491616364,420.75,935,514.25,0.2222222222222222,7
ORD010571,2022-10-27,CUST00734,50,Male,Mansoura,Delta,6446,Clothing,Formal,378,1,0,378.0,Bank Transfer,Regular,No Campaign,TV,Mobile,Store Pickup,3.4,False,Partnership,453.6,73.0,10,2022,Thursday,Q4,Fall,2021-04-10,565,378.0,0.1267605633802817,0.0,378,378.0,inf,9
ORD010572,2024-01-30,CUST00239,57,Female,Damanhur,Delta,9883,Books,Religion,65,2,31,-89.7,Digital Wallet,Premium,New Year,Radio,Tablet,Express,4.3,True,Paid Search,-215.28,64.0,1,2024,Tuesday,Q1,Winter,2021-03-14,1052,-44.85,-0.030080482897384308,20.15,130,-89.7,-5.451612903225807,5
ORD010573,2023-01-06,CUST00937,19,Male,Mansoura,Delta,3585,Electronics,Tablets,328,3,0,984.0,Buy Now Pay Later,First-time,No Campaign,TV,Mobile,Standard,3.3,False,Event,3542.4,43.0,1,2023,Friday,Q1,Winter,2021-11-02,430,328.0,0.3299798792756539,0.0,984,984.0,inf,5
ORD010574,2022-04-28,CUST01127,28,Female,Alexandria,Alexandria,7803,Beauty,Tools,743,7,6,4888.94,Credit Card,Regular,Ramadan,Social Media,Mobile,Express,3.7,False,Social Media,111467.83,66.0,4,2022,Thursday,Q2,Spring,2021-04-25,368,698.42,1.6394835680751172,44.58,5201,4888.94,108.66666666666666,3
ORD010575,2023-08-31,CUST00205,67,Female,Alexandria,Alexandria,12029,Books,Non-Fiction,372,1,0,372.0,Mobile Payment,Premium,No Campaign,Search Engine,Mobile,Same Day,3.7,False,Partnership,17409.6,69.0,8,2023,Thursday,Q3,Summer,2021-12-15,624,372.0,0.12474849094567404,0.0,372,372.0,inf,5
ORD010576,2023-05-07,CUST01685,48,Female,Suez,Suez Canal,5642,Books,Non-Fiction,36,1,11,32.04,Credit Card,Regular,Flash Sale,Print,Mobile,Standard,3.9,False,Organic Search,1268.78,77.0,5,2023,Sunday,Q2,Spring,2021-07-15,661,32.04,0.010744466800804828,3.96,36,32.04,7.090909090909091,4
ORD010577,2022-06-05,CUST01671,68,Female,Aswan,Upper Egypt,6288,Home & Garden,Appliance,1665,1,0,1665.0,Cash on Delivery,Budget,No Campaign,Radio,Mobile,Store Pickup,3.9,False,Social Media,47952.0,77.0,6,2022,Sunday,Q2,Summer,2021-08-22,287,1665.0,0.5583501006036218,0.0,1665,1665.0,inf,4
ORD010578,2023-04-18,CUST00957,41,Male,Giza,Greater Cairo,16068,Food,Snacks,146,5,25,547.5,Digital Wallet,Premium,Spring Sale,Radio,Mobile,Express,4.1,False,Event,10512.0,68.0,4,2023,Tuesday,Q2,Spring,2021-08-13,613,109.5,0.1836016096579477,36.5,730,547.5,14.0,7
ORD010579,2023-08-07,CUST01593,20,Male,Alexandria,Alexandria,13464,Software,Gaming,673,3,18,1655.58,Credit Card,Premium,Summer Sale,Radio,Tablet,Express,4.3,False,Organic Search,43707.31,82.0,8,2023,Monday,Q3,Summer,2021-05-06,823,551.86,0.5551911468812877,121.14,2019,1655.58,12.666666666666664,4
ORD010580,2023-07-06,CUST00082,34,Female,Alexandria,Alexandria,11836,Clothing,Formal,1293,1,31,892.17,Digital Wallet,Regular,Summer Sale,Print,Mobile,Standard,3.6,False,Organic Search,32118.12,60.0,7,2023,Thursday,Q3,Summer,2021-12-08,575,892.17,0.2991851106639839,400.83,1293,892.17,1.2258064516129032,4
ORD010581,2023-11-20,CUST00802,42,Female,Giza,Greater Cairo,9297,Health,Supplements,331,8,11,2356.72,Credit Card,Premium,Black Friday,Affiliate,Mobile,Next Day,4.7,False,Partnership,115950.62,94.0,11,2023,Monday,Q4,Fall,2021-04-13,951,294.59,0.7903152246814218,36.41,2648,2356.72,63.727272727272734,5
ORD010582,2023-07-10,CUST02371,38,Male,Sharm El Sheikh,Red Sea,7876,Clothing,Mens,1537,3,38,2858.82,Digital Wallet,Regular,Summer Sale,Print,Mobile,Express,4.2,False,Affiliate,75472.85,81.0,7,2023,Monday,Q3,Summer,2021-09-27,651,952.94,0.9586921529175051,584.06,4611,2858.82,3.8947368421052637,6
ORD010583,2022-08-25,CUST00738,47,Female,Suez,Suez Canal,10231,Software,Productivity,1206,1,37,759.78,Credit Card,Premium,Summer Sale,Print,Tablet,Same Day,4.5,False,Partnership,40116.38,91.0,8,2022,Thursday,Q3,Summer,2021-11-13,285,759.78,0.25478873239436617,446.22,1206,759.78,0.7027027027027025,4
ORD010584,2023-08-31,CUST00606,29,Male,Tanta,Delta,6935,Home & Garden,Decor,2748,1,8,2528.16,Credit Card,Budget,Flash Sale,Social Media,Desktop,Store Pickup,3.5,False,Referral,54608.26,62.0,8,2023,Thursday,Q3,Summer,2021-03-16,898,2528.16,0.8478068410462776,219.84,2748,2528.16,10.499999999999998,6
ORD010585,2023-06-24,CUST01914,24,Female,Alexandria,Alexandria,10583,Sports,Individual Sports,302,1,15,256.7,Credit Card,Premium,Summer Sale,Print,Mobile,Next Day,4.6,False,Social Media,8933.16,90.0,6,2023,Saturday,Q2,Summer,2021-10-13,619,256.7,0.08608316566063044,45.3,302,256.7,4.666666666666666,3
ORD010586,2022-01-28,CUST01028,48,Female,Alexandria,Alexandria,12967,Home & Garden,Decor,2094,1,23,1612.38,Digital Wallet,VIP,New Year,Direct,Tablet,Next Day,4.1,False,Affiliate,15478.85,74.0,1,2022,Friday,Q1,Winter,2021-05-11,262,1612.38,0.5407042253521127,481.62,2094,1612.38,2.347826086956522,4
ORD010587,2022-03-01,CUST02693,67,Male,Sharm El Sheikh,Red Sea,7504,Food,Beverages,185,5,16,777.0,Cash on Delivery,Regular,Spring Sale,Affiliate,Mobile,Express,3.5,False,Direct,43822.8,51.0,3,2022,Tuesday,Q1,Spring,2021-12-26,65,155.4,0.2605633802816901,29.6,925,777.0,25.249999999999996,5
ORD010588,2022-03-01,CUST01199,51,Female,Cairo,Greater Cairo,9235,Automotive,Accessories,787,3,38,1463.82,Mobile Payment,Premium,Spring Sale,Referral,Mobile,Next Day,4.1,False,Paid Search,8782.92,85.0,3,2022,Tuesday,Q1,Spring,2021-12-13,78,487.94,0.49088531187122736,299.06,2361,1463.82,3.8947368421052633,6
ORD010589,2023-06-10,CUST00879,31,Male,Tanta,Delta,6268,Electronics,Gaming,7973,3,14,20570.34,Cash on Delivery,Budget,Summer Sale,Affiliate,Mobile,Store Pickup,4.1,False,Paid Search,567741.38,79.0,6,2023,Saturday,Q2,Summer,2021-05-05,766,6856.78,6.898169014084507,1116.22,23919,20570.34,17.428571428571427,7
ORD010590,2024-01-14,CUST02929,35,Male,Minya,Upper Egypt,5836,Home & Garden,Kitchen,1199,1,31,827.31,Debit Card,Regular,New Year,Search Engine,Mobile,Store Pickup,3.8,False,TV Ad,1985.54,54.0,1,2024,Sunday,Q1,Winter,2021-12-23,752,827.31,0.27743460764587524,371.69,1199,827.31,1.225806451612903,5
ORD010591,2021-07-27,CUST01862,62,Male,Damanhur,Delta,6631,Books,Technical,199,1,12,175.12,Cash on Delivery,Budget,Summer Sale,Email,Mobile,Standard,4.5,False,Event,5253.6,87.0,7,2021,Tuesday,Q3,Summer,2021-06-03,54,175.12,0.05872568745808183,23.88,199,175.12,6.333333333333334,5
ORD010592,2023-04-17,CUST02937,39,Male,Alexandria,Alexandria,13291,Home & Garden,Appliance,2277,2,25,3415.5,Credit Card,Premium,Ramadan,Radio,Mobile,Same Day,4.7,False,Social Media,168042.6,77.0,4,2023,Monday,Q2,Spring,2021-03-15,763,1707.75,1.1453722334004024,569.25,4554,3415.5,5.0,9
ORD010593,2023-10-26,CUST00965,59,Male,Damanhur,Delta,5777,Home & Garden,Garden,2835,3,26,6293.7,Credit Card,Budget,Back to School,Social Media,Tablet,Store Pickup,4.1,False,Social Media,354964.68,84.0,10,2023,Thursday,Q4,Fall,2021-12-11,684,2097.9,2.11056338028169,737.1,8505,6293.7,7.538461538461537,1
ORD010594,2021-12-16,CUST00490,56,Male,Sharm El Sheikh,Red Sea,8629,Books,Fiction,315,2,38,390.6,Debit Card,Regular,Black Friday,Social Media,Mobile,Store Pickup,4.3,False,Social Media,22967.28,89.0,12,2021,Thursday,Q4,Winter,2021-06-23,176,195.3,0.13098591549295777,119.7,630,390.6,2.2631578947368425,10
ORD010595,2022-05-02,CUST01328,70,Female,Port Said,Suez Canal,8466,Health,Personal Care,426,6,0,2556.0,Digital Wallet,Premium,No Campaign,Influencer,Mobile,Next Day,4.2,False,Event,85881.6,76.0,5,2022,Monday,Q2,Spring,2021-08-29,246,426.0,0.8571428571428571,0.0,2556,2556.0,inf,8
ORD010596,2023-05-15,CUST01155,38,Male,Sharm El Sheikh,Red Sea,7488,Beauty,Tools,742,8,28,4273.92,Mobile Payment,Budget,Flash Sale,Direct,Mobile,Express,4.5,False,Paid Search,76930.56,81.0,5,2023,Monday,Q2,Spring,2021-06-18,696,534.24,1.4332394366197183,207.76,5936,4273.92,19.571428571428573,2
ORD010597,2024-01-10,CUST02444,68,Female,Luxor,Upper Egypt,5474,Software,Productivity,1486,4,15,5052.4,Debit Card,Regular,New Year,Print,Tablet,Express,3.3,False,Affiliate,200075.04,47.0,1,2024,Wednesday,Q1,Winter,2021-06-30,924,1263.1,1.6942991281019448,222.9,5944,5052.4,21.666666666666668,4
ORD010598,2024-01-19,CUST02727,22,Male,Aswan,Upper Egypt,6551,Software,Education,87,3,39,159.21,Mobile Payment,Regular,New Year,Influencer,Mobile,Standard,3.9,False,Affiliate,2101.57,73.0,1,2024,Friday,Q1,Winter,2021-01-04,1110,53.07,0.05339034205231388,33.93,261,159.21,3.6923076923076925,8
ORD010599,2022-06-11,CUST01060,42,Male,Minya,Upper Egypt,10626,Home & Garden,Tools,2026,3,20,4862.4,Mobile Payment,Regular,Summer Sale,Referral,Mobile,Express,4.1,False,TV Ad,58348.8,75.0,6,2022,Saturday,Q2,Summer,2021-07-25,321,1620.8,1.630583501006036,405.2,6078,4862.4,11.0,7
ORD010600,2022-09-26,CUST00448,42,Male,Mansoura,Delta,6700,Books,Educational,273,1,40,163.8,Gift Card,Regular,Flash Sale,TV,Desktop,Standard,4.5,False,Organic Search,7469.28,79.0,9,2022,Monday,Q3,Fall,2021-01-11,623,163.8,0.054929577464788736,109.2,273,163.8,0.5000000000000001,5
ORD010601,2023-08-02,CUST02339,26,Female,Port Said,Suez Canal,4098,Health,Wellness,346,5,18,1418.6,Digital Wallet,Budget,Summer Sale,Influencer,Mobile,Store Pickup,3.7,False,TV Ad,3404.64,69.0,8,2023,Wednesday,Q3,Summer,2021-06-02,791,283.71999999999997,0.47572099262240103,62.28,1730,1418.6,21.777777777777775,3
ORD010602,2022-07-11,CUST00534,52,Female,Luxor,Upper Egypt,8750,Home & Garden,Kitchen,2142,3,9,5847.66,Mobile Payment,Premium,Flash Sale,Search Engine,Mobile,Same Day,4.6,False,Print Ad,350859.6,86.0,7,2022,Monday,Q3,Summer,2021-07-28,348,1949.22,1.9609859154929576,192.78,6426,5847.66,29.333333333333332,10
ORD010603,2023-08-09,CUST00346,22,Male,Ismailia,Suez Canal,3924,Software,Design,533,3,17,1327.17,Digital Wallet,First-time,Flash Sale,Social Media,Mobile,Standard,4.6,False,Paid Search,25481.66,67.0,8,2023,Wednesday,Q3,Summer,2021-12-21,596,442.39000000000004,0.44506036217303824,90.61,1599,1327.17,13.647058823529413,3
ORD010604,2023-06-03,CUST01984,70,Female,Luxor,Upper Egypt,6588,Home & Garden,Kitchen,1701,3,13,4439.61,Credit Card,Regular,Flash Sale,Social Media,Mobile,Store Pickup,3.6,False,Partnership,5327.53,71.0,6,2023,Saturday,Q2,Summer,2021-08-05,667,1479.87,1.4888028169014083,221.13,5103,4439.61,19.076923076923077,3
ORD010605,2023-09-07,CUST01830,55,Female,Aswan,Upper Egypt,6992,Home & Garden,Appliance,1838,1,38,1139.56,Credit Card,Budget,Back to School,Outdoor,Tablet,Express,3.9,False,Social Media,27349.44,60.0,9,2023,Thursday,Q3,Fall,2021-07-02,797,1139.56,0.3821462105969148,698.44,1838,1139.56,0.6315789473684208,6
ORD010606,2021-09-17,CUST01182,39,Male,Cairo,Greater Cairo,15617,Electronics,Audio,709,3,0,2127.0,Mobile Payment,VIP,No Campaign,Mobile App,Tablet,Express,4.3,False,Influencer,86781.6,72.0,9,2021,Friday,Q3,Fall,2021-08-23,25,709.0,0.7132796780684104,0.0,2127,2127.0,inf,4
ORD010607,2023-11-12,CUST01786,48,Female,Tanta,Delta,9615,Travel,Luggage,1332,3,0,3996.0,Mobile Payment,Premium,No Campaign,Referral,Mobile,Same Day,4.1,False,Partnership,119880.0,86.0,11,2023,Sunday,Q4,Fall,2021-04-09,947,1332.0,1.340040241448692,0.0,3996,3996.0,inf,4
ORD010608,2023-04-01,CUST00685,43,Male,Port Said,Suez Canal,5352,Home & Garden,Tools,1554,3,18,3822.84,Buy Now Pay Later,Regular,Spring Sale,Radio,Mobile,Store Pickup,3.4,False,Print Ad,174321.5,53.0,4,2023,Saturday,Q2,Spring,2021-03-29,733,1274.28,1.2819718309859156,279.72,4662,3822.84,12.666666666666664,5
ORD010609,2023-09-10,CUST00351,25,Female,Minya,Upper Egypt,2937,Beauty,Hair Care,67,5,0,335.0,Buy Now Pay Later,Budget,No Campaign,Search Engine,Tablet,Store Pickup,4.0,False,Organic Search,10050.0,63.0,9,2023,Sunday,Q3,Fall,2021-03-28,896,67.0,0.11234071093226022,0.0,335,335.0,inf,5
ORD010610,2023-05-28,CUST00319,35,Male,Luxor,Upper Egypt,7490,Electronics,Cameras,1797,2,0,3594.0,Buy Now Pay Later,Regular,No Campaign,Email,Mobile,Standard,3.8,False,Affiliate,129384.0,75.0,5,2023,Sunday,Q2,Spring,2021-05-15,743,1797.0,1.20523138832998,0.0,3594,3594.0,inf,4
ORD010611,2023-03-15,CUST00898,41,Female,Aswan,Upper Egypt,6721,Food,Frozen,300,4,35,780.0,Cryptocurrency,Regular,Mother Day,Referral,Mobile,Express,4.3,False,Direct,29952.0,81.0,3,2023,Wednesday,Q1,Spring,2021-06-03,650,195.0,0.26156941649899396,105.0,1200,780.0,6.428571428571429,4
ORD010612,2023-04-11,CUST02226,38,Female,Sharm El Sheikh,Red Sea,7478,Beauty,Skincare,451,5,0,2255.0,Credit Card,Regular,No Campaign,Social Media,Tablet,Store Pickup,4.0,False,Affiliate,48708.0,84.0,4,2023,Tuesday,Q2,Spring,2021-02-15,785,451.0,0.756203890006707,0.0,2255,2255.0,inf,6
ORD010613,2022-01-15,CUST02038,59,Female,Minya,Upper Egypt,6830,Health,Pharmacy,232,8,0,1856.0,Credit Card,Budget,No Campaign,Mobile App,Voice Assistant,Express,3.7,False,TV Ad,6681.6,77.0,1,2022,Saturday,Q1,Winter,2021-12-29,17,232.0,0.6224010731052985,0.0,1856,1856.0,inf,7
ORD010614,2021-08-12,CUST01681,37,Female,Sharm El Sheikh,Red Sea,10362,Electronics,Tablets,7052,3,42,12270.48,Mobile Payment,Premium,Flash Sale,Affiliate,Desktop,Express,4.3,False,TV Ad,382838.98,68.0,8,2021,Thursday,Q3,Summer,2021-07-18,25,4090.16,4.114849094567404,2961.84,21156,12270.48,3.1428571428571423,4
ORD010615,2022-09-30,CUST02196,55,Female,Luxor,Upper Egypt,8418,Health,Medical Devices,500,2,32,680.0,Credit Card,Premium,Flash Sale,Affiliate,Desktop,Express,3.8,False,Social Media,32640.0,64.0,9,2022,Friday,Q3,Fall,2021-03-19,560,340.0,0.22803487592219987,160.0,1000,680.0,3.25,8
ORD010616,2024-01-12,CUST01228,64,Female,Sohag,Upper Egypt,8449,Books,Technical,455,3,21,1078.35,Digital Wallet,Premium,New Year,Search Engine,Tablet,Same Day,4.3,False,Organic Search,62112.96,86.0,1,2024,Friday,Q1,Winter,2021-01-31,1076,359.45,0.3616197183098591,95.55,1365,1078.35,10.285714285714285,6
ORD010617,2023-05-30,CUST01815,48,Male,Sohag,Upper Egypt,7499,Automotive,Electronics,647,3,29,1378.11,Cryptocurrency,Budget,Flash Sale,Print,Mobile,Store Pickup,3.7,False,Email,28113.44,50.0,5,2023,Tuesday,Q2,Spring,2021-01-16,864,459.36999999999995,0.46214285714285713,187.63,1941,1378.11,6.344827586206897,7
ORD010618,2022-08-15,CUST02873,42,Female,Zagazig,Delta,6857,Home & Garden,Appliance,1590,2,36,2035.2,Cash on Delivery,Regular,Summer Sale,Print,Desktop,Express,4.3,False,Partnership,34191.36,74.0,8,2022,Monday,Q3,Summer,2021-08-30,350,1017.6,0.6824949698189134,572.4,3180,2035.2,2.555555555555556,9
ORD010619,2024-01-18,CUST02725,18,Male,Suez,Suez Canal,4565,Clothing,Kids,604,1,0,604.0,Digital Wallet,First-time,No Campaign,Radio,Desktop,Store Pickup,3.6,False,Organic Search,10872.0,62.0,1,2024,Thursday,Q1,Winter,2021-11-25,784,604.0,0.20254862508383636,0.0,604,604.0,inf,3
ORD010620,2023-07-11,CUST00722,39,Female,Cairo,Greater Cairo,13995,Home & Garden,Tools,2688,3,18,6612.48,Credit Card,Premium,Summer Sale,Referral,Tablet,Express,4.1,False,Email,380878.85,79.0,7,2023,Tuesday,Q3,Summer,2021-11-15,603,2204.16,2.217464788732394,483.84,8064,6612.48,12.666666666666666,4
ORD010621,2023-08-15,CUST01328,70,Female,Port Said,Suez Canal,8466,Travel,Luggage,2017,1,31,1391.73,Mobile Payment,Premium,Summer Sale,Search Engine,Mobile,Same Day,5.0,False,Event,65132.96,99.0,8,2023,Tuesday,Q3,Summer,2021-08-29,716,1391.73,0.46671026156941653,625.27,2017,1391.73,1.2258064516129032,8
ORD010622,2023-11-08,CUST01708,47,Female,Cairo,Greater Cairo,14262,Automotive,Accessories,1790,3,0,5370.0,Digital Wallet,VIP,No Campaign,TV,Voice Assistant,Express,4.2,False,Social Media,180432.0,83.0,11,2023,Wednesday,Q4,Fall,2021-03-13,970,1790.0,1.800804828973843,0.0,5370,5370.0,inf,5
ORD010623,2024-01-06,CUST00028,54,Female,Alexandria,Alexandria,12975,Books,Religion,361,2,19,584.82,Digital Wallet,Premium,New Year,Influencer,Mobile,Express,3.8,False,Social Media,10526.76,78.0,1,2024,Saturday,Q1,Winter,2021-04-15,996,292.41,0.19611670020120725,68.59,722,584.82,7.526315789473684,7
ORD010624,2023-10-05,CUST02915,19,Male,Minya,Upper Egypt,5452,Books,Children,138,3,26,-306.36,Buy Now Pay Later,Budget,Back to School,Mobile App,Mobile,Express,4.0,True,Referral,-13234.75,73.0,10,2023,Thursday,Q4,Fall,2021-03-22,927,-102.12,-0.10273641851106641,35.88,414,-306.36,-9.538461538461538,7
ORD010625,2024-01-11,CUST01804,26,Male,Port Said,Suez Canal,9992,Home & Garden,Tools,525,2,6,987.0,Digital Wallet,Regular,New Year,TV,Mobile,Standard,4.0,False,Print Ad,45007.2,80.0,1,2024,Thursday,Q1,Winter,2021-08-12,882,493.5,0.33098591549295775,31.5,1050,987.0,30.333333333333332,5
ORD010626,2023-02-18,CUST02910,56,Female,Damanhur,Delta,10857,Home & Garden,Furniture,530,1,0,530.0,Credit Card,Premium,No Campaign,TV,Desktop,Express,4.3,False,Print Ad,19716.0,71.0,2,2023,Saturday,Q1,Winter,2021-04-08,681,530.0,0.17773306505700873,0.0,530,530.0,inf,3
ORD010627,2021-12-13,CUST00910,27,Male,Sohag,Upper Egypt,4587,Home & Garden,Appliance,1638,1,0,1638.0,Buy Now Pay Later,First-time,No Campaign,TV,Mobile,Express,3.2,False,Referral,13759.2,41.0,12,2021,Monday,Q4,Winter,2021-12-08,5,1638.0,0.5492957746478874,0.0,1638,1638.0,inf,2
ORD010628,2023-02-07,CUST01734,50,Male,Mansoura,Delta,7414,Home & Garden,Tools,562,1,35,365.3,Bank Transfer,Budget,Valentine,Affiliate,Mobile,Express,4.4,False,Affiliate,20602.92,66.0,2,2023,Tuesday,Q1,Winter,2021-01-12,756,365.3,0.12250167672702884,196.7,562,365.3,0.8571428571428573,4
ORD010629,2023-05-06,CUST00562,42,Female,Tanta,Delta,9177,Travel,Guides,519,2,0,1038.0,Gift Card,Regular,No Campaign,Affiliate,Tablet,Standard,4.1,False,Organic Search,29894.4,72.0,5,2023,Saturday,Q2,Spring,2021-03-20,777,519.0,0.34808853118712274,0.0,1038,1038.0,inf,3
ORD010630,2023-03-16,CUST00481,59,Male,Tanta,Delta,5544,Beauty,Skincare,215,5,38,666.5,Cash on Delivery,Regular,Spring Sale,Social Media,Mobile,Store Pickup,4.0,False,TV Ad,799.8,59.0,3,2023,Thursday,Q1,Spring,2021-08-07,586,133.3,0.22350771294433266,81.7,1075,666.5,7.157894736842104,4
ORD010631,2023-06-11,CUST00126,70,Female,Sohag,Upper Egypt,9660,Health,Wellness,655,4,8,2410.4,Cash on Delivery,Regular,Flash Sale,Radio,Tablet,Store Pickup,3.3,False,Referral,118591.68,64.0,6,2023,Sunday,Q2,Summer,2021-08-01,679,602.6,0.8083165660630449,52.4,2620,2410.4,45.0,7
ORD010632,2023-02-28,CUST00945,58,Male,Alexandria,Alexandria,15167,Health,Wellness,668,5,0,3340.0,Credit Card,Premium,No Campaign,Mobile App,Smart TV,Express,3.9,False,Referral,88176.0,68.0,2,2023,Tuesday,Q1,Winter,2021-02-01,757,668.0,1.120053655264923,0.0,3340,3340.0,inf,3
ORD010633,2022-11-18,CUST02873,42,Female,Zagazig,Delta,6857,Clothing,Accessories,653,1,0,-653.0,Credit Card,Regular,No Campaign,Mobile App,Mobile,Store Pickup,3.2,True,Social Media,-36045.6,57.0,11,2022,Friday,Q4,Fall,2021-08-30,445,-653.0,-0.21898054996646546,0.0,653,-653.0,-inf,9
ORD010634,2023-07-11,CUST02975,22,Male,Cairo,Greater Cairo,7219,Books,Religion,38,3,36,72.96,Credit Card,Regular,Summer Sale,Mobile App,Tablet,Express,3.7,False,Referral,1313.28,57.0,7,2023,Tuesday,Q3,Summer,2021-08-18,692,24.319999999999997,0.02446680080482897,13.68,114,72.96,4.333333333333333,6
ORD010635,2023-11-05,CUST01432,66,Male,Sohag,Upper Egypt,7097,Travel,Accessories,278,1,37,175.14,Debit Card,Budget,Holiday Special,Outdoor,Mobile,Express,3.7,False,Organic Search,7145.71,79.0,11,2023,Sunday,Q4,Fall,2021-03-11,969,175.14,0.05873239436619718,102.86,278,175.14,0.7027027027027026,8
